,State Code,longitude,latitude,Courses Available
698,HI,-155.06464,19.69534,24.0
699,VA,-76.14305,36.84328,20.0
700,VA,-76.24504,36.74443,48.0
701,NY,-73.26394,43.39567,17.0
702,VA,-81.92038,36.71362,11.0
703,NC,-77.92557,34.2158,5.0
704,IN,-86.17675,39.7755,147.0
705,TX,-97.37461,32.871435,48.0
706,TX,-96.609747,32.813015,57.0
707,CA,-121.690405,39.367415,24.0
708,VA,-79.25291,37.32264,20.0
709,WA,-123.10646,47.21464,19.0
710,NM,-107.8256,35.12516,72.0
711,TX,-96.8647,33.15388,19.0
712,GA,-83.782273,31.118583,390.0
713,IL,-89.601345,39.839445,48.0
714,TX,-96.6123,33.67368,20.0
715,TN,-86.807205,36.16706,10.0
716,CO,-104.60187,38.94154,20.0
717,IL,-89.57419,40.74277,24.0
718,KY,-85.56716,38.31361,218.0
719,IL,-90.32565,39.11768,24.0
720,WA,-117.10353,47.66948,20.0
721,FL,-84.2902,30.47208,48.0
722,UT,-111.66874,40.25166,869.0
723,WA,-122.208322,47.2451,40.0
724,GA,-84.15985,33.78627,20.0
725,MN,-94.15302,45.5822,20.0
726,IN,-86.24884,41.64318,48.0
727,TX,-95.465962,29.627725,20.0
728,FL,-82.68549,27.84526,48.0
729,MA,-71.58192,42.34984,72.0
730,OK,-95.40651,35.75288,35.0
731,WI,-88.280885,42.673275,13.0
732,TX,-97.14921,32.678215,10.0
733,AL,-87.518495,33.16566,40.0
734,TX,-97.7327,30.31092,46.0
735,MA,-71.10486,42.33994,443.0
736,CA,-117.16682,32.75411,19.0
737,MI,-84.70073,44.71433,72.0
738,VA,-79.08937,38.166785,40.0
739,IL,-87.627042,41.892255,24.0
740,NY,-73.960115,40.774755,0.0
741,TX,-96.95733,32.85988,94.0
742,WA,-122.20394,47.61556,18.0
743,OH,-84.59763,39.24907,72.0
744,TX,-97.71765,30.68266,24.0
745,IN,-87.46846,41.52377,24.0
746,NM,-108.198772,36.74918,24.0
747,PA,-79.604979,40.001079,19.0
748,OK,-97.412597,35.174791,24.0
749,MS,-90.23398,32.35677,19.0
750,MN,-94.87956,47.4914,24.0
751,NE,-96.095915,41.17511,20.0
752,CA,-118.12337,34.05938,18.0
753,PA,-80.3034,40.69566,63.0
754,CT,-73.100673,41.250598,18.0
755,MA,-71.31807,42.62365,20.0
756,SC,-79.94734,32.78454,150.0
757,TX,-100.90131,29.39561,71.0
758,CA,-117.20819,34.12175,219.0
759,CA,-116.928575,32.785675,24.0
760,LA,-90.26429,30.00941,43.0
761,WA,-122.04242,47.55092,24.0
762,CA,-120.4378,34.95013,20.0
763,NJ,-74.0211,40.79199,13.0
764,TX,-96.8906,32.972975,36.0
765,SC,-82.254265,34.87287,24.0
766,IL,-87.85026,41.52876,24.0
767,CA,-118.50224,34.25664,24.0
768,TX,-96.62265,32.8791,23.0
769,FL,-80.286565,25.707435,40.0
770,AZ,-110.77189,32.19122,34.0
771,CA,-122.20024,39.7484,791.0
772,OR,-123.12031,44.07633,207.0
773,CO,-105.082295,39.683855,17.0
774,NJ,-74.0222,40.78097,19.0
775,TX,-97.66378,31.07236,20.0
776,TX,-96.6961,32.83868,20.0
777,MO,-94.53123,38.93765,24.0
778,KS,-98.114394,39.467565,48.0
779,KY,-88.31488,36.6249,24.0
780,PR,-67.136028,18.188371,20.0
781,MT,-111.06672,45.67566,37.0
782,PA,-75.19943,39.95721,72.0
783,CA,-117.243065,34.048915,24.0
784,NM,-106.72345,35.0763,37.0
785,MI,-84.98139,41.93692,20.0
786,TX,-95.74868,29.79253,456.0
787,IA,-90.68721,42.49545,24.0
788,AK,-149.4095,61.57935,71.0
789,FL,-81.70699,30.16638,20.0
790,UT,-112.066695,41.116745,23.0
791,GA,-84.45804,33.7066,77.0
792,TX,-95.61911,29.65146,24.0
793,NJ,-74.37889,40.53203,20.0
794,PR,-65.66,18.34,20.0
795,IN,-86.33574,39.637835,20.0
796,IN,-85.82387,41.237475,48.0
797,FL,-82.63431,28.19367,24.0
798,LA,-93.76396,32.48192,16.0
799,NY,-73.460235,44.69998,24.0
800,MI,-85.66632,42.97042,107.0
801,NH,-71.44752,42.98169,37.0
802,TX,-95.81303,29.76275,20.0
803,VA,-76.24621,36.86344,20.0
804,NJ,-74.85799,40.07058,24.0
805,TX,-95.767835,30.01452,40.0
806,NJ,-74.004205,40.40561,14.0
807,WV,-81.495772,38.195444,0.0
808,FL,-81.302,29.01205,20.0
809,CA,-117.29643,33.17926,36.0
810,TX,-98.49262,29.441,25.0
811,TX,-95.40718,30.12403,24.0
812,FL,-81.94213,26.49244,87.0
813,AZ,-111.92466,33.77917,17.0
814,TN,-84.02086,35.90402,24.0
815,GA,-84.09649,33.82611,20.0
816,MT,-111.272315,47.49476,24.0
817,IL,-87.706669,42.030675,40.0
818,CO,-106.81424,40.46379,0.0
819,TX,-96.99457,28.87772,73.0
820,CO,-104.790397,39.636225,20.0
821,MS,-89.9713,34.62925,20.0
822,TX,-94.14752,30.34071,44.0
823,PA,-79.80927,40.33658,24.0
824,TX,-97.053739,32.821445,20.0
825,NY,-73.65726,40.70658,24.0
826,KY,-85.62168,38.33815,30.0
827,CA,-118.02863,33.78907,18.0
828,NC,-81.653245,36.195175,24.0
829,FL,-80.43673,25.47682,24.0
830,WI,-90.34031,43.6506,19.0
831,KY,-86.19532,36.74967,40.0
832,PA,-80.15135,40.44165,209.0
833,IN,-86.214682,41.629895,23.0
834,CT,-72.730835,41.73336,96.0
835,TX,-97.38421,27.7124,48.0
836,CA,-117.876352,34.103726,80.0
837,CA,-117.171431,34.048675,12.0
838,IL,-88.3324,41.89741,9.0
839,MA,-71.0728,42.333655,19.0
840,NY,-79.23765,42.091225,48.0
841,IN,-85.80661,38.29262,24.0
842,CA,-117.868562,33.715185,283.0
843,IN,-87.49296,37.96961,47.0
844,AL,-87.83711,32.50096,24.0
845,PA,-76.85552,41.01632,20.0
846,NJ,-74.59252,41.19763,39.0
847,IL,-89.02951,42.238935,40.0
848,TX,-95.300025,32.33047,48.0
849,MN,-95.83947,46.81521,20.0
850,NC,-80.75592,34.95835,19.0
851,MI,-83.15269,42.683145,108.0
852,TX,-95.23082,29.42187,48.0
853,TX,-96.73391,33.05968,24.0
854,MA,-71.06556,42.31749,20.0
855,AL,-85.361805,31.21721,40.0
856,OH,-84.19048,39.6956,18.0
857,WA,-122.28468,47.47509,48.0
858,AZ,-110.71453,35.03268,21.0
859,OK,-99.396535,36.43635,124.0
860,PA,-75.86131,41.23674,40.0
861,FL,-80.20296,26.71095,18.0
862,TX,-95.17718,29.76803,74.0
863,VA,-77.552759,39.091585,16.0
864,OH,-80.65941,40.3688,44.0
865,TN,-82.40008,36.35529,40.0
866,NC,-81.19467,35.27106,20.0
867,KY,-85.12498,38.66525,20.0
868,IL,-88.06467,41.934525,19.0
869,WI,-91.24696,43.79431,342.0
870,CA,-122.39976,37.78767,24.0
871,NY,-73.88295,42.21265,19.0
872,IN,-87.06243,41.4596,24.0
873,NC,-77.417745,34.79102,253.0
874,SC,-81.16091,34.09721,88.0
875,NE,-99.74237,40.744865,24.0
876,TX,-96.399853,30.169205,20.0
877,NY,-75.03909,42.44743,60.0
878,PA,-76.96054,39.76967,20.0
879,PA,-75.96279,41.33738,24.0
880,VA,-77.633721,37.421275,18.0
881,IN,-85.21997,41.05924,40.0
882,NY,-78.85074,42.94797,47.0
883,TN,-85.20522,35.00872,20.0
884,KY,-85.359535,38.37524,19.0
885,FL,-87.161982,30.599575,39.0
886,PA,-75.92527,40.41369,24.0
887,LA,-90.058695,29.999715,19.0
888,TX,-95.58471,30.22274,0.0
889,MA,-71.0782,42.78144,39.0
890,CA,-120.83349,38.722985,23.0
891,CT,-72.41859,41.35511,192.0
892,FL,-82.41196,29.66087,130.0
893,NY,-73.483,40.66718,48.0
894,CA,-118.75857,34.15259,24.0
895,PA,-79.9266,40.4592,40.0
896,WI,-88.57918,44.01021,69.0
897,NY,-74.8894,44.92264,96.0
898,NV,-119.766245,39.15042,52.0
899,CA,-118.04424,34.57343,24.0
900,NY,-78.69327,42.50096,47.0
901,MA,-71.106657,42.338305,18.0
902,VA,-76.426475,37.062395,23.0
903,VA,-78.45,38.67,24.0
904,CA,-117.43721,33.90938,24.0
905,CA,-122.01948,37.58763,72.0
906,NM,-106.74538,32.36037,24.0
907,TX,-96.90773,33.13404,20.0
908,WA,-122.76119,45.9286,40.0
909,NC,-78.923015,35.94785,24.0
910,NC,-78.792065,35.97702,24.0
911,NY,-73.65843,42.73996,95.0
912,CA,-122.43021,37.4678,18.0
913,IL,-89.052028,42.270545,20.0
914,NJ,-74.31441,40.78982,23.0
915,CA,-117.230503,32.869265,40.0
916,MA,-71.10138,42.51974,13.0
917,MA,-73.109605,42.70098,5.0
918,NC,-78.6187,35.6855,26.0
919,NC,-79.74362,36.5005,20.0
920,NC,-80.36533,34.986775,24.0
921,FL,-82.16698,29.15829,47.0
922,MS,-88.42676,33.52529,136.0
923,TX,-97.6329,27.853355,131.0
924,TX,-96.97775,32.47318,10.0
925,FL,-80.10842,26.16789,24.0
926,CT,-73.42005,41.551285,24.0
927,TX,-97.37736,27.70878,20.0
928,MD,-76.90407,38.60235,76.0
929,TX,-95.61665,31.73611,94.0
930,CA,-119.87974,36.79307,20.0
931,MI,-83.47011,42.35926,20.0
932,PA,-75.1821,41.4759,22.0
933,GA,-84.15756,31.59023,90.0
934,TX,-97.228585,32.93487,24.0
935,FL,-80.67185,28.13652,24.0
936,TX,-97.40734,32.66772,28.0
937,MA,-72.57036,42.22273,20.0
938,TX,-98.16663,29.72061,24.0
939,IA,-94.35662,41.69207,18.0
940,VA,-76.465345,36.861665,16.0
941,AL,-86.17523,32.3401,20.0
942,AZ,-112.47862,34.54947,76.0
943,HI,-158.014075,21.31703,48.0
944,NY,-74.46374,44.23407,12.0
945,IA,-92.10934,42.84606,12.0
946,WI,-89.41717,43.06455,219.0
947,NC,-77.03903,35.548185,24.0
948,MI,-82.91247,42.41732,79.0
949,IN,-87.37968,39.47083,20.0
950,NJ,-74.345995,40.556015,28.0
951,CA,-118.35623,34.02231,20.0
952,NY,-73.90605,40.85362,20.0
953,MD,-76.949609,39.40799,20.0
954,ME,-69.90892,43.90944,17.0
955,TX,-96.79357,33.09365,0.0
956,KY,-88.63432,36.74146,40.0
957,MS,-89.86658,34.96283,20.0
958,TX,-97.13226,33.643125,19.0
959,WI,-88.42176,42.60549,41.0
960,MI,-83.324035,42.446695,81.0
961,MA,-71.230765,42.031105,24.0
962,WV,-79.990575,39.65674,20.0
963,VA,-79.5037,37.32681,20.0
964,NY,-73.74669,43.10176,51.0
965,PA,-75.08157,40.19523,24.0
966,AR,-94.04061,33.46194,37.0
967,MD,-76.576895,39.385725,20.0
968,TX,-96.73429,33.02695,10.0
969,DE,-75.70225,39.44988,1.0
970,TX,-98.8587,29.35562,168.0
971,NY,-75.75327,43.0706,53.0
972,IN,-87.26137,41.51267,30.0
973,FL,-80.25841,25.77169,60.0
974,FL,-80.221219,26.234665,24.0
975,NV,-115.02919,36.19623,72.0
976,MI,-85.66632,42.97042,1392.0
977,GA,-84.819005,33.38707,20.0
978,WA,-119.1744,46.18503,24.0
979,OK,-96.09903,35.99826,20.0
980,PA,-75.533636,40.614415,88.0
981,NY,-79.32855,42.483675,19.0
982,WV,-81.56184,39.26873,0.0
983,FL,-81.359295,27.29668,19.0
984,NC,-80.27961,35.83345,38.0
985,NH,-71.47718,42.98006,37.0
986,TX,-95.74204,29.62202,3.0
987,TX,-102.40611,34.82164,20.0
988,NJ,-74.35048,40.55665,54.0
989,FL,-82.64266,27.763057,60.0
990,TX,-102.39731,31.86403,53.0
991,TX,-95.83301,32.21026,28.0
992,IL,-88.27899,40.1142,24.0
993,OK,-97.59839,35.45178,72.0
994,IA,-91.96578,40.98657,59.0
995,LA,-90.97121,30.45499,19.0
996,OR,-123.115237,44.631225,7.0
997,NY,-73.84997,42.7317,94.0
998,FL,-82.530007,27.298375,46.0
999,CT,-73.15331,41.23066,8.0
1000,TX,-96.614485,33.652195,53.0
1001,NH,-71.2627,42.80734,20.0
1002,PR,-66.222725,18.40652,79.0
1003,TX,-95.019635,29.65196,72.0
1004,FL,-81.659485,30.429365,48.0
1005,LA,-90.67672,29.5928,20.0
1006,CA,-123.20779,39.143345,37.0
1007,OK,-98.347766,34.59434,55.0
1008,FL,-80.72052,28.2286,48.0
1009,IA,-94.69157,43.11924,10.0
1010,PA,-75.86071,40.305365,40.0
1011,NC,-80.5877,35.92739,20.0
1012,MD,-75.11836,38.3385,20.0
1013,CA,-117.88574,33.69986,24.0
1014,KY,-86.42794,36.99673,50.0
1015,PA,-75.350085,39.915165,24.0
1016,TX,-95.575967,30.056006,0.0
1017,KY,-85.62997,38.22045,48.0
1018,CA,-118.21009,34.05978,37.0
1019,VA,-76.18605,36.71521,20.0
1020,CA,-117.91645,33.83473,24.0
1021,CA,-121.451423,38.474262,144.0
1022,AL,-87.70892,30.53254,20.0
1023,NJ,-75.51696,39.64299,4.0
1024,IN,-87.52783,37.9922,24.0
1025,NC,-77.56348,34.44948,24.0
1026,IL,-88.16254,41.56512,17.0
1027,AL,-87.25391,33.82511,29.0
1028,TX,-99.69801,32.4802,200.0
1029,MD,-76.224242,38.785621,24.0
1030,CA,-118.29069,34.09807,48.0
1031,TX,-98.576892,29.51026,73.0
1032,MO,-90.240414,38.776285,17.0
1033,TX,-95.57995,29.58394,20.0
1034,CA,-121.81005,37.30992,39.0
1035,TX,-101.868895,35.190455,20.0
1036,MS,-90.875645,32.31498,24.0
1037,CA,-118.11565,33.81144,5.0
1038,LA,-90.95456,30.48289,18.0
1039,TX,-95.61665,31.73611,60.0
1040,IL,-87.67576,42.016375,24.0
1041,WA,-122.31555,47.31432,24.0
1042,NJ,-74.67346,40.57025,19.0
1043,OK,-95.14365,36.62144,20.0
1044,NY,-73.75933,42.17443,20.0
1045,NV,-115.24862,36.064235,24.0
1046,AL,-87.59557,32.69886,20.0
1047,KY,-88.13891,36.59049,24.0
1048,CA,-117.116042,32.807515,31.0
1049,CA,-118.36223,33.89301,5.0
1050,TX,-96.55271,33.00653,20.0
1051,CT,-72.870635,41.623135,24.0
1052,WI,-88.308495,44.891205,25.0
1053,TX,-96.87547,33.08433,39.0
1054,PA,-75.23751,40.061125,22.0
1055,WV,-80.00151,39.65096,20.0
1056,IL,-89.59427,40.7182,24.0
1057,CA,-122.46822,37.6654,23.0
1058,GA,-82.71874,33.72796,20.0
1059,TX,-97.34326,32.73261,20.0
1060,IL,-88.96698,42.31277,119.0
1061,TX,-95.39417,29.744945,50.0
1062,IL,-88.25186,42.21545,18.0
1063,OH,-83.40042,40.94376,100.0
1064,KY,-84.4702,38.06449,20.0
1065,TX,-97.34416,32.73449,175.0
1066,NC,-80.36097,36.27029,8.0
1067,IL,-87.86996,42.27948,1.0
1068,TN,-88.88365,36.35507,39.0
1069,LA,-91.74928,32.46328,15.0
1070,CA,-117.45127,33.74663,20.0
1071,PA,-75.861555,41.839705,39.0
1072,KS,-99.29655,39.24756,24.0
1073,AZ,-111.73955,33.36421,19.0
1074,MN,-95.71749,44.952015,40.0
1075,MI,-85.96085,43.4666,20.0
1076,IL,-87.74523,41.90994,20.0
1077,IL,-89.02775,42.36717,24.0
1078,AL,-86.71238,33.42554,24.0
1079,TN,-82.30883,36.43312,24.0
1080,MD,-76.26994,38.97376,19.0
1081,MA,-71.18638,42.48338,17.0
1082,IN,-85.76884,39.81287,20.0
1083,CT,-72.87311,41.26687,20.0
1084,HI,-156.9,20.74,19.0
1085,WA,-122.98296,46.67696,40.0
1086,CA,-118.56531,34.27539,24.0
1087,GA,-84.1991,33.41338,20.0
1088,MI,-83.41366,42.43911,20.0
1089,TN,-85.262999,35.11407,24.0
1090,PA,-80.038285,40.39153,39.0
1091,CA,-118.08529,34.55929,20.0
1092,GA,-85.06961,33.0325,20.0
1093,PR,-66.16183,18.36931,24.0
1094,NC,-77.82906,34.22654,14.0
1095,AL,-86.13476,32.35519,37.0
1096,CA,-122.24001,37.73724,20.0
1097,NJ,-74.31063,40.95723,42.0
1098,CA,-118.18693,33.80773,0.0
1099,VA,-77.48178,38.3069,23.0
1100,PA,-75.61288,40.242255,33.0
1101,CA,-118.5566,34.46252,42.0
1102,GA,-83.735475,32.92699,20.0
1103,IL,-87.72625,41.91107,37.0
1104,TX,-100.898455,29.368255,39.0
1105,NM,-106.55027,35.13027,48.0
1106,TX,-96.47009,32.09873,20.0
1107,CA,-122.42094,37.786,22.0
1108,TX,-98.4453,29.65325,24.0
1109,NJ,-75.206468,39.461325,23.0
1110,PA,-77.652955,39.911075,40.0
1111,MS,-88.82883,30.43486,20.0
1112,MA,-71.22181,42.61053,1394.0
1113,WA,-122.93246,46.12012,24.0
1114,NV,-119.731865,39.540885,24.0
1115,SC,-79.844179,34.170679,20.0
1116,CA,-117.86438,34.01951,2.0
1117,NY,-79.00195,43.12638,16.0
1118,TX,-101.90639,33.57572,95.0
1119,CA,-118.29069,34.09807,63.0
1120,CT,-71.98359,41.60464,96.0
1121,PA,-76.67573,40.27319,126.0
1122,AL,-87.68622,30.2668,34.0
1123,CT,-72.926658,41.304871,18.0
1124,MI,-83.27644,42.61465,30.0
1125,PA,-75.51328,41.30734,20.0
1126,TN,-86.458,36.383005,23.0
1127,CA,-121.79761,36.68606,68.0
1128,PA,-77.20586,39.84389,18.0
1129,CA,-122.55356,38.09012,24.0
1130,HI,-159.36811,21.9752,23.0
1131,IL,-89.01122,39.84823,20.0
1132,PR,-66.112741,18.197855,129.0
1133,TX,-95.35884,29.70192,84.0
1134,PA,-77.664355,39.93514,20.0
1135,FL,-82.49676,29.653495,23.0
1136,IL,-87.72416,39.00714,18.0
1137,IL,-88.28521,41.28467,24.0
1138,AZ,-110.31422,31.96887,38.0
1139,FL,-80.32583,27.42595,20.0
1140,PA,-78.39648,40.52088,88.0
1141,GA,-83.467391,33.91544,38.0
1142,CA,-117.23265,33.0813,5.0
1143,TX,-96.630995,33.21594,120.0
1144,NY,-76.84913,42.345945,20.0
1145,TX,-96.99285,32.92533,20.0
1146,VA,-77.38657,37.24827,20.0
1147,FL,-80.11331,26.60804,48.0
1148,PA,-75.54153,40.5925,40.0
1149,IL,-88.10617,41.8812,24.0
1150,VA,-76.737529,37.316545,20.0
1151,VA,-77.29802,38.788485,17.0
1152,IL,-88.53267,39.119783,24.0
1153,MA,-71.33205,41.88827,14.0
1154,CA,-118.84444,34.21031,24.0
1155,CA,-117.11393,33.02131,12.0
1156,NV,-115.030027,36.13668,20.0
1157,TX,-98.677702,29.417115,24.0
1158,KS,-97.20472,37.67723,11.0
1159,FL,-82.45699,29.05594,48.0
1160,FL,-80.213365,25.78489,40.0
1161,AZ,-111.613315,35.2169,144.0
1162,MA,-71.7907,42.285,597.0
1163,NC,-79.80281,35.81605,20.0
1164,CA,-117.452865,34.138555,191.0
1165,CA,-119.12715,35.42028,24.0
1166,FL,-80.202885,26.393385,16.0
1167,IN,-86.039125,39.90565,20.0
1168,KY,-84.61604,37.08564,187.0
1169,VA,-79.88278,37.273705,20.0
1170,AR,-91.7503,35.24558,19.0
1171,IN,-86.289769,41.723945,67.0
1172,WI,-92.72351,44.96067,16.0
1173,CA,-119.77761,36.838735,13.0
1174,KY,-84.56126,38.191535,86.0
1175,OR,-122.68766,45.500695,115.0
1176,NE,-103.66489,41.88717,45.0
1177,CT,-72.822125,41.540345,22.0
1178,NY,-73.98667,40.75457,47.0
1179,WI,-89.168765,44.82778,80.0
1180,NY,-73.2608,40.77819,144.0
1181,TX,-95.595679,29.70423,24.0
1182,CA,-121.22758,38.679325,19.0
1183,NC,-80.842065,35.225225,24.0
1184,FL,-81.023015,29.11584,16.0
1185,MI,-85.57982,43.05489,80.0
1186,OH,-84.34981,39.08567,68.0
1187,TN,-85.49991,36.14431,48.0
1188,TX,-98.19591,26.28978,0.0
1189,PA,-76.97123,40.237595,182.0
1190,CT,-71.88859,41.92326,24.0
1191,PR,-66.316469,18.341973,37.0
1192,NC,-77.56433,34.44812,231.0
1193,IL,-87.62226,41.89442,180.0
1194,MA,-71.092965,42.088025,35.0
1195,PA,-79.91119,40.182,68.0
1196,TX,-106.354365,31.7618,48.0
1197,CT,-72.103425,41.51916,24.0
1198,ME,-68.77232,44.81432,380.0
1199,TX,-95.65021,29.65016,10.0
1200,MN,-94.16909,45.5757,93.0
1201,CA,-122.03112,37.28073,24.0
1202,IN,-84.96322,40.17251,24.0
1203,WA,-122.64276,47.73866,3.0
1204,NM,-106.5782,35.17347,24.0
1205,IL,-87.80054,41.70681,39.0
1206,NY,-72.680155,40.933245,19.0
1207,AZ,-110.84105,32.19247,19.0
1208,CA,-118.012095,33.745615,24.0
1209,MA,-71.11723,42.77246,32.0
1210,VA,-77.45429,38.313555,47.0
1211,TX,-97.51839,25.97611,48.0
1212,MN,-93.330284,44.943336,42.0
1213,NY,-73.31287,40.841205,48.0
1214,IL,-87.88967,41.563085,23.0
1215,NH,-71.4452,42.77561,22.0
1216,TN,-86.802662,35.95901,48.0
1217,IL,-88.95653,39.92371,0.0
1218,AL,-88.12254,30.6791,40.0
1219,NC,-80.9193,35.22485,117.0
1220,TX,-96.76959,32.98268,20.0
1221,GA,-84.48894,34.656295,20.0
1222,OK,-95.40651,35.75288,183.0
1223,CA,-118.69393,34.03423,22.0
1224,IN,-86.23933,39.85413,24.0
1225,CA,-117.72356,33.57249,24.0
1226,NY,-73.68933,42.42837,48.0
1227,IL,-89.62893,42.26487,263.0
1228,AL,-86.26605,32.405,58.0
1229,CT,-73.05294,41.501515,32.0
1230,TX,-98.064165,27.75137,57.0
1231,NY,-77.33168,42.33828,20.0
1232,PR,-66.18,18.35,60.0
1233,NC,-80.75441,35.33674,19.0
1234,MI,-83.598885,42.9448,24.0
1235,IL,-87.99735,41.749855,24.0
1236,FL,-81.4909,28.550075,199.0
1237,CO,-104.616475,38.31929,20.0
1238,TX,-96.81925,32.95398,80.0
1239,TX,-98.59604,29.56454,26.0
1240,IN,-85.932435,39.9966,113.0
1241,IL,-88.19827,41.74597,19.0
1242,MT,-108.54832,45.78289,19.0
1243,TX,-97.615125,30.499245,0.0
1244,TX,-96.77456,33.0708,23.0
1245,AL,-86.19328,34.265705,40.0
1246,KY,-84.90056,38.1668,394.0
1247,TX,-96.82549,33.02739,35.0
1248,IL,-89.46374,41.396465,18.0
1249,IN,-87.041667,41.616897,24.0
1250,WA,-122.6499,45.71679,13.0
1251,TX,-96.98917,30.85586,20.0
1252,NY,-77.06314,43.236785,22.0
1253,CA,-122.25737,37.82378,644.0
1254,WA,-122.19142,47.977915,30.0
1255,CA,-119.76354,36.83721,125.0
1256,OK,-97.93225,35.84665,20.0
1257,PR,-65.73606,18.21564,20.0
1258,IL,-88.878965,39.820455,18.0
1259,AZ,-112.34168,33.47822,94.0
1260,IL,-87.68252,41.556785,80.0
1261,WA,-120.00978,47.84495,10.0
1262,IN,-86.1592,39.60679,24.0
1263,TX,-96.84727,32.394235,20.0
1264,NY,-73.89255,42.69729,20.0
1265,FL,-82.3098,27.93312,36.0
1266,IL,-89.6886,39.76832,24.0
1267,CA,-117.311835,34.471355,48.0
1268,CA,-122.08735,37.69702,20.0
1269,IN,-86.17441,41.70642,10.0
1270,NM,-106.78008,32.31686,24.0
1271,IN,-87.052505,41.485195,35.0
1272,NM,-106.72223,32.32792,22.0
1273,VA,-81.50077,36.84656,20.0
1274,MA,-71.10125,42.3457,62.0
1275,IN,-86.15694,39.78807,13.0
1276,CT,-72.79907,41.52553,23.0
1277,IL,-87.835995,41.997415,23.0
1278,FL,-81.345528,28.698305,20.0
1279,IA,-92.7971,41.04365,10.0
1280,IN,-87.13273,39.03711,40.0
1281,PA,-80.23872,40.65976,24.0
1282,FL,-81.6672,26.61473,40.0
1283,IN,-85.842539,41.58944,19.0
1284,CA,-121.020505,37.309855,24.0
1285,LA,-92.09269,32.524757,43.0
1286,KY,-84.27556,37.73404,139.0
1287,AZ,-111.7096,32.881365,30.0
1288,FL,-81.563464,30.235212,24.0
1289,CA,-119.78145,36.31383,80.0
1290,FL,-82.392,28.85728,20.0
1291,WA,-122.3131,47.75444,11.0
1292,PA,-80.056845,40.4644,24.0
1293,WI,-88.39296,44.27875,114.0
1294,NH,-71.143125,42.89125,21.0
1295,NY,-78.64745,42.96919,48.0
1296,AZ,-112.07445,33.44724,24.0
1297,CA,-118.451075,35.147715,25.0
1298,VA,-77.80711,38.53315,38.0
1299,CA,-118.144,33.94527,45.0
1300,FL,-81.64878,27.9768,24.0
1301,TX,-97.658124,30.40029,48.0
1302,FL,-81.7517,30.30644,18.0
1303,ID,-113.895977,45.176425,25.0
1304,AZ,-112.45699,34.59834,20.0
1305,MT,-108.585569,45.75139,20.0
1306,AL,-86.4921,34.81691,23.0
1307,TN,-84.63102,35.45268,47.0
1308,NY,-74.45542,42.68217,49.0
1309,TX,-98.21834,26.266605,0.0
1310,TX,-95.23043,29.54733,23.0
1311,VT,-73.16853,43.99972,8.0
1312,CA,-120.45886,34.65997,43.0
1313,FL,-80.1466,26.527615,48.0
1314,NJ,-74.13214,40.07698,24.0
1315,NJ,-74.59492,40.568195,13.0
1316,FL,-81.05872,29.23906,48.0
1317,TX,-95.16565,29.97914,24.0
1318,IN,-87.345583,41.468,40.0
1319,NJ,-73.9965,40.94109,8.0
1320,TX,-96.82231,32.719845,20.0
1321,KY,-86.430115,36.98603,22.0
1322,CA,-117.95745,33.91589,23.0
1323,LA,-90.11149,30.46944,10.0
1324,OK,-99.33195,34.66408,24.0
1325,OK,-94.739567,34.021302,24.0
1326,IN,-87.49786,41.67852,16.0
1327,IN,-86.501384,39.175643,52.0
1328,VA,-81.79905,36.64119,20.0
1329,PA,-77.83947,40.78244,24.0
1330,IL,-87.84812,41.60248,24.0
1331,TX,-98.55945,33.8766,19.0
1332,PA,-74.93244,40.22552,48.0
1333,CA,-118.37857,34.18652,53.0
1334,MD,-75.0582,38.42036,48.0
1335,NC,-82.520915,35.577815,43.0
1336,WY,-108.8804,43.00446,55.0
1337,IN,-85.42615,41.64951,32.0
1338,TX,-95.46136,30.20631,12.0
1339,NC,-78.685355,36.122085,20.0
1340,NM,-106.78008,32.31686,20.0
1341,PR,-66.9605323,18.0765282,20.0
1342,NY,-78.82288,43.01756,24.0
1343,NC,-77.401054,35.611683,258.0
1344,NJ,-74.08428,40.88184,19.0
1345,AL,-86.20536,32.52767,20.0
1346,GA,-83.902195,33.83764,20.0
1347,VA,-76.25957,36.88636,19.0
1348,NY,-76.10108,43.12135,31.0
1349,CA,-119.32571,36.2265,24.0
1350,MD,-76.61437,39.22103,20.0
1351,PA,-75.68634,40.01543,38.0
1352,TX,-95.596881,33.122065,24.0
1353,PA,-75.24638,39.96507,24.0
1354,PA,-75.49903,40.531465,20.0
1355,NY,-76.432335,42.947255,19.0
1356,CA,-119.830642,34.442932,20.0
1357,AZ,-112.176415,33.610415,96.0
1358,CT,-72.12357,41.34118,15.0
1359,NC,-81.28904,35.73015,30.0
1360,TX,-95.269509,29.93777,23.0
1361,CA,-121.72582,37.71743,19.0
1362,OR,-122.90737,44.5511,10.0
1363,PA,-76.28918,40.04317,239.0
1364,PA,-79.89459,39.86427,20.0
1365,KY,-84.55098,37.93915,17.0
1366,AZ,-111.793955,33.585395,398.0
1367,NY,-73.99683,40.679855,23.0
1368,NC,-80.27177,36.09036,20.0
1369,TN,-87.39639,36.54976,23.0
1370,PA,-75.72679,40.25983,24.0
1371,AZ,-112.13577,33.58239,20.0
1372,NY,-73.68118,40.96616,11.0
1373,NY,-73.79406,43.0708,24.0
1374,VA,-79.88278,37.273705,24.0
1375,MA,-71.03137,42.44038,15.0
1376,TX,-101.892115,33.58808,40.0
